,experiment_id,question_id,percentage_correct,answer_id,answer_incorrect,programming_experience,hpc_experience,written,comments
835,510623359.139895,T2,0.75,A4,False,beginner,none,,
836,510623359.139895,T3,0.25,A1,True,beginner,none,,
837,510623359.139895,T3,0.25,A2,True,beginner,none,,
838,510623359.139895,T3,0.25,A3,True,beginner,none,,
839,510623359.139895,T3,0.25,A4,False,beginner,none,,
840,510623359.139895,M1,0.5,A1,True,beginner,none,,
841,510623359.139895,M1,0.5,A2,False,beginner,none,,
842,510623359.139895,M1,0.5,A3,True,beginner,none,,
843,510623359.139895,M1,0.5,A4,False,beginner,none,,
844,510623359.139895,M2,0.5,A1,True,beginner,none,,
845,510623359.139895,M2,0.5,A2,False,beginner,none,,
846,510623359.139895,M2,0.5,A3,False,beginner,none,,
847,510623359.139895,M2,0.5,A4,True,beginner,none,,
848,510623359.139895,M3,0.5,A1,True,beginner,none,,
849,510623359.139895,M3,0.5,A2,False,beginner,none,,
850,510623359.139895,M3,0.5,A3,False,beginner,none,,
851,510623359.139895,M3,0.5,A4,True,beginner,none,,
852,510623359.139895,M4,0.25,A1,True,beginner,none,,
853,510623359.139895,M4,0.25,A2,True,beginner,none,,
854,510623359.139895,M4,0.25,A3,True,beginner,none,,
855,510623359.139895,M4,0.25,A4,False,beginner,none,,
856,510623359.139895,M6,0.5,A1,False,beginner,none,,
857,510623359.139895,M6,0.5,A2,True,beginner,none,,
858,510623359.139895,M6,0.5,A3,False,beginner,none,,
859,510623359.139895,M6,0.5,A4,True,beginner,none,,
860,510623359.139895,M7,0.75,A1,False,beginner,none,,
861,510623359.139895,M7,0.75,A2,False,beginner,none,,
862,510623359.139895,M7,0.75,A3,False,beginner,none,,
863,510623359.139895,M7,0.75,A4,True,beginner,none,,
864,510623546.800766,T1,0.75,A1,False,beginner,beginner,,
865,510623546.800766,T1,0.75,A2,True,beginner,beginner,,
866,510623546.800766,T1,0.75,A3,False,beginner,beginner,,
867,510623546.800766,T1,0.75,A4,False,beginner,beginner,,
868,510623546.800766,T2,0.25,A1,False,beginner,beginner,,
869,510623546.800766,T2,0.25,A2,True,beginner,beginner,,
870,510623546.800766,T2,0.25,A3,True,beginner,beginner,,
871,510623546.800766,T2,0.25,A4,True,beginner,beginner,,
872,510623546.800766,T3,0.25,A1,True,beginner,beginner,,
873,510623546.800766,T3,0.25,A2,True,beginner,beginner,,
874,510623546.800766,T3,0.25,A3,True,beginner,beginner,,
875,510623546.800766,T3,0.25,A4,False,beginner,beginner,,
876,510623546.800766,M1,1.0,A1,False,beginner,beginner,,
877,510623546.800766,M1,1.0,A2,False,beginner,beginner,,
878,510623546.800766,M1,1.0,A3,False,beginner,beginner,,
879,510623546.800766,M1,1.0,A4,False,beginner,beginner,,
880,510623546.800766,M2,1.0,A1,False,beginner,beginner,,
881,510623546.800766,M2,1.0,A2,False,beginner,beginner,,
882,510623546.800766,M2,1.0,A3,False,beginner,beginner,,
883,510623546.800766,M2,1.0,A4,False,beginner,beginner,,
884,510623546.800766,M3,0.5,A1,True,beginner,beginner,,
885,510623546.800766,M3,0.5,A2,False,beginner,beginner,,
886,510623546.800766,M3,0.5,A3,False,beginner,beginner,,
887,510623546.800766,M3,0.5,A4,True,beginner,beginner,,
888,510623546.800766,M4,0.25,A1,True,beginner,beginner,,
889,510623546.800766,M4,0.25,A2,True,beginner,beginner,,
890,510623546.800766,M4,0.25,A3,True,beginner,beginner,,
891,510623546.800766,M4,0.25,A4,False,beginner,beginner,,
892,510623546.800766,M6,0.5,A1,False,beginner,beginner,,
893,510623546.800766,M6,0.5,A2,True,beginner,beginner,,
894,510623546.800766,M6,0.5,A3,False,beginner,beginner,,
895,510623546.800766,M6,0.5,A4,True,beginner,beginner,,
896,510623546.800766,M7,1.0,A1,False,beginner,beginner,,
897,510623546.800766,M7,1.0,A2,False,beginner,beginner,,
898,510623546.800766,M7,1.0,A3,False,beginner,beginner,,
899,510623546.800766,M7,1.0,A4,False,beginner,beginner,,
900,510623760.1881,T1,1.0,A1,False,beginner,beginner,beginner,
901,510623760.1881,T1,1.0,A2,False,beginner,beginner,beginner,
902,510623760.1881,T1,1.0,A3,False,beginner,beginner,beginner,
903,510623760.1881,T1,1.0,A4,False,beginner,beginner,beginner,
904,510623760.1881,T2,0.75,A1,False,beginner,beginner,beginner,
905,510623760.1881,T2,0.75,A2,False,beginner,beginner,beginner,
906,510623760.1881,T2,0.75,A3,True,beginner,beginner,beginner,
907,510623760.1881,T2,0.75,A4,False,beginner,beginner,beginner,
908,510623760.1881,T3,0.75,A1,False,beginner,beginner,beginner,
909,510623760.1881,T3,0.75,A2,False,beginner,beginner,beginner,
910,510623760.1881,T3,0.75,A3,True,beginner,beginner,beginner,
911,510623760.1881,T3,0.75,A4,False,beginner,beginner,beginner,
912,510623760.1881,M1,1.0,A1,False,beginner,beginner,beginner,
913,510623760.1881,M1,1.0,A2,False,beginner,beginner,beginner,
914,510623760.1881,M1,1.0,A3,False,beginner,beginner,beginner,
915,510623760.1881,M1,1.0,A4,False,beginner,beginner,beginner,
916,510623760.1881,M2,1.0,A1,False,beginner,beginner,beginner,
917,510623760.1881,M2,1.0,A2,False,beginner,beginner,beginner,
918,510623760.1881,M2,1.0,A3,False,beginner,beginner,beginner,
919,510623760.1881,M2,1.0,A4,False,beginner,beginner,beginner,
920,510623760.1881,M3,0.5,A1,True,beginner,beginner,beginner,
921,510623760.1881,M3,0.5,A2,False,beginner,beginner,beginner,
922,510623760.1881,M3,0.5,A3,False,beginner,beginner,beginner,
923,510623760.1881,M3,0.5,A4,True,beginner,beginner,beginner,
924,510623760.1881,M4,0.75,A1,True,beginner,beginner,beginner,
925,510623760.1881,M4,0.75,A2,False,beginner,beginner,beginner,
926,510623760.1881,M4,0.75,A3,False,beginner,beginner,beginner,
927,510623760.1881,M4,0.75,A4,False,beginner,beginner,beginner,
928,510623760.1881,M6,1.0,A1,False,beginner,beginner,beginner,
929,510623760.1881,M6,1.0,A2,False,beginner,beginner,beginner,
930,510623760.1881,M6,1.0,A3,False,beginner,beginner,beginner,
931,510623760.1881,M6,1.0,A4,False,beginner,beginner,beginner,
932,510623760.1881,M7,0.75,A1,False,beginner,beginner,beginner,
933,510623760.1881,M7,0.75,A2,False,beginner,beginner,beginner,
934,510623760.1881,M7,0.75,A3,False,beginner,beginner,beginner,
935,510623760.1881,M7,0.75,A4,True,beginner,beginner,beginner,
936,510624135.490651,T1,0.75,A1,False,intermediate,written,beginner,
937,510624135.490651,T1,0.75,A2,False,intermediate,written,beginner,
938,510624135.490651,T1,0.75,A3,True,intermediate,written,beginner,
939,510624135.490651,T1,0.75,A4,False,intermediate,written,beginner,
940,510624135.490651,T2,1.0,A1,False,intermediate,written,beginner,
941,510624135.490651,T2,1.0,A2,False,intermediate,written,beginner,
942,510624135.490651,T2,1.0,A3,False,intermediate,written,beginner,
943,510624135.490651,T2,1.0,A4,False,intermediate,written,beginner,
944,510624135.490651,T3,1.0,A1,False,intermediate,written,beginner,
945,510624135.490651,T3,1.0,A2,False,intermediate,written,beginner,
946,510624135.490651,T3,1.0,A3,False,intermediate,written,beginner,
947,510624135.490651,T3,1.0,A4,False,intermediate,written,beginner,
948,510624135.490651,M1,1.0,A1,False,intermediate,written,beginner,
949,510624135.490651,M1,1.0,A2,False,intermediate,written,beginner,
950,510624135.490651,M1,1.0,A3,False,intermediate,written,beginner,
951,510624135.490651,M1,1.0,A4,False,intermediate,written,beginner,
952,510624135.490651,M2,1.0,A1,False,intermediate,written,beginner,
953,510624135.490651,M2,1.0,A2,False,intermediate,written,beginner,
954,510624135.490651,M2,1.0,A3,False,intermediate,written,beginner,
955,510624135.490651,M2,1.0,A4,False,intermediate,written,beginner,
956,510624135.490651,M3,1.0,A1,False,intermediate,written,beginner,
957,510624135.490651,M3,1.0,A2,False,intermediate,written,beginner,
958,510624135.490651,M3,1.0,A3,False,intermediate,written,beginner,
959,510624135.490651,M3,1.0,A4,False,intermediate,written,beginner,
960,510624135.490651,M4,1.0,A1,False,intermediate,written,beginner,
961,510624135.490651,M4,1.0,A2,False,intermediate,written,beginner,
962,510624135.490651,M4,1.0,A3,False,intermediate,written,beginner,
963,510624135.490651,M4,1.0,A4,False,intermediate,written,beginner,
964,510624135.490651,M6,1.0,A1,False,intermediate,written,beginner,
965,510624135.490651,M6,1.0,A2,False,intermediate,written,beginner,
966,510624135.490651,M6,1.0,A3,False,intermediate,written,beginner,
967,510624135.490651,M6,1.0,A4,False,intermediate,written,beginner,
968,510624135.490651,M7,0.75,A1,False,intermediate,written,beginner,
969,510624135.490651,M7,0.75,A2,False,intermediate,written,beginner,
970,510624135.490651,M7,0.75,A3,False,intermediate,written,beginner,
971,510624135.490651,M7,0.75,A4,True,intermediate,written,beginner,
972,510624666.8553548,T1,0.75,A1,False,intermediate,beginner,beginner,
973,510624666.8553548,T1,0.75,A2,False,intermediate,beginner,beginner,
974,510624666.8553548,T1,0.75,A3,True,intermediate,beginner,beginner,
975,510624666.8553548,T1,0.75,A4,False,intermediate,beginner,beginner,
976,510624666.8553548,T2,0.75,A1,True,intermediate,beginner,beginner,
977,510624666.8553548,T2,0.75,A2,False,intermediate,beginner,beginner,
978,510624666.8553548,T2,0.75,A3,False,intermediate,beginner,beginner,
979,510624666.8553548,T2,0.75,A4,False,intermediate,beginner,beginner,
980,510624666.8553548,T3,0.25,A1,True,intermediate,beginner,beginner,
981,510624666.8553548,T3,0.25,A2,True,intermediate,beginner,beginner,
982,510624666.8553548,T3,0.25,A3,True,intermediate,beginner,beginner,
983,510624666.8553548,T3,0.25,A4,False,intermediate,beginner,beginner,
984,510624666.8553548,M1,1.0,A1,False,intermediate,beginner,beginner,
985,510624666.8553548,M1,1.0,A2,False,intermediate,beginner,beginner,
986,510624666.8553548,M1,1.0,A3,False,intermediate,beginner,beginner,
987,510624666.8553548,M1,1.0,A4,False,intermediate,beginner,beginner,
988,510624666.8553548,M2,1.0,A1,False,intermediate,beginner,beginner,
989,510624666.8553548,M2,1.0,A2,False,intermediate,beginner,beginner,
990,510624666.8553548,M2,1.0,A3,False,intermediate,beginner,beginner,
991,510624666.8553548,M2,1.0,A4,False,intermediate,beginner,beginner,
992,510624666.8553548,M3,0.5,A1,True,intermediate,beginner,beginner,
993,510624666.8553548,M3,0.5,A2,False,intermediate,beginner,beginner,
994,510624666.8553548,M3,0.5,A3,False,intermediate,beginner,beginner,
995,510624666.8553548,M3,0.5,A4,True,intermediate,beginner,beginner,
996,510624666.8553548,M4,0.75,A1,True,intermediate,beginner,beginner,
997,510624666.8553548,M4,0.75,A2,False,intermediate,beginner,beginner,
998,510624666.8553548,M4,0.75,A3,False,intermediate,beginner,beginner,
999,510624666.8553548,M4,0.75,A4,False,intermediate,beginner,beginner,
1000,510624666.8553548,M6,1.0,A1,False,intermediate,beginner,beginner,
1001,510624666.8553548,M6,1.0,A2,False,intermediate,beginner,beginner,
1002,510624666.8553548,M6,1.0,A3,False,intermediate,beginner,beginner,
1003,510624666.8553548,M6,1.0,A4,False,intermediate,beginner,beginner,
1004,510624666.8553548,M7,1.0,A1,False,intermediate,beginner,beginner,
1005,510624666.8553548,M7,1.0,A2,False,intermediate,beginner,beginner,
1006,510624666.8553548,M7,1.0,A3,False,intermediate,beginner,beginner,
1007,510624666.8553548,M7,1.0,A4,False,intermediate,beginner,beginner,
1008,510625094.864854,T1,1.0,A1,False,advanced,run,,
1009,510625094.864854,T1,1.0,A2,False,advanced,run,,
1010,510625094.864854,T1,1.0,A3,False,advanced,run,,
1011,510625094.864854,T1,1.0,A4,False,advanced,run,,
1012,510625094.864854,T2,1.0,A1,False,advanced,run,,
1013,510625094.864854,T2,1.0,A2,False,advanced,run,,
1014,510625094.864854,T2,1.0,A3,False,advanced,run,,
1015,510625094.864854,T2,1.0,A4,False,advanced,run,,
1016,510625094.864854,T3,0.5,A1,True,advanced,run,,
1017,510625094.864854,T3,0.5,A2,False,advanced,run,,
1018,510625094.864854,T3,0.5,A3,True,advanced,run,,
1019,510625094.864854,T3,0.5,A4,False,advanced,run,,
1020,510625094.864854,M1,0.75,A1,True,advanced,run,,
1021,510625094.864854,M1,0.75,A2,False,advanced,run,,
1022,510625094.864854,M1,0.75,A3,False,advanced,run,,
1023,510625094.864854,M1,0.75,A4,False,advanced,run,,
1024,510625094.864854,M2,0.5,A1,False,advanced,run,,
1025,510625094.864854,M2,0.5,A2,True,advanced,run,,
1026,510625094.864854,M2,0.5,A3,False,advanced,run,,
1027,510625094.864854,M2,0.5,A4,True,advanced,run,,
1028,510625094.864854,M3,0.25,A1,True,advanced,run,,
1029,510625094.864854,M3,0.25,A2,False,advanced,run,,
1030,510625094.864854,M3,0.25,A3,True,advanced,run,,
1031,510625094.864854,M3,0.25,A4,True,advanced,run,,
1032,510625094.864854,M4,0.5,A1,True,advanced,run,,
1033,510625094.864854,M4,0.5,A2,False,advanced,run,,
1034,510625094.864854,M4,0.5,A3,True,advanced,run,,
1035,510625094.864854,M4,0.5,A4,False,advanced,run,,
1036,510625094.864854,M6,0.75,A1,False,advanced,run,,
1037,510625094.864854,M6,0.75,A2,False,advanced,run,,
1038,510625094.864854,M6,0.75,A3,False,advanced,run,,
1039,510625094.864854,M6,0.75,A4,True,advanced,run,,
1040,510625094.864854,M7,0.5,A1,False,advanced,run,,
1041,510625094.864854,M7,0.5,A2,True,advanced,run,,
1042,510625094.864854,M7,0.5,A3,False,advanced,run,,
1043,510625094.864854,M7,0.5,A4,True,advanced,run,,
1044,510625574.843644,T1,1.0,A1,False,intermediate,none,,
1045,510625574.843644,T1,1.0,A2,False,intermediate,none,,
1046,510625574.843644,T1,1.0,A3,False,intermediate,none,,
1047,510625574.843644,T1,1.0,A4,False,intermediate,none,,
1048,510625574.843644,T2,0.75,A1,False,intermediate,none,,
1049,510625574.843644,T2,0.75,A2,False,intermediate,none,,
1050,510625574.843644,T2,0.75,A3,False,intermediate,none,,
1051,510625574.843644,T2,0.75,A4,True,intermediate,none,,
1052,510625574.843644,T3,0.75,A1,False,intermediate,none,,
1053,510625574.843644,T3,0.75,A2,False,intermediate,none,,
1054,510625574.843644,T3,0.75,A3,True,intermediate,none,,
1055,510625574.843644,T3,0.75,A4,False,intermediate,none,,
1056,510625574.843644,M1,0.75,A1,True,intermediate,none,,
1057,510625574.843644,M1,0.75,A2,False,intermediate,none,,
1058,510625574.843644,M1,0.75,A3,False,intermediate,none,,
1059,510625574.843644,M1,0.75,A4,False,intermediate,none,,
1060,510625574.843644,M2,0.5,A1,False,intermediate,none,,
1061,510625574.843644,M2,0.5,A2,True,intermediate,none,,
1062,510625574.843644,M2,0.5,A3,False,intermediate,none,,
1063,510625574.843644,M2,0.5,A4,True,intermediate,none,,
1064,510625574.843644,M3,0.5,A1,True,intermediate,none,,
1065,510625574.843644,M3,0.5,A2,False,intermediate,none,,
1066,510625574.843644,M3,0.5,A3,False,intermediate,none,,
1067,510625574.843644,M3,0.5,A4,True,intermediate,none,,
1068,510625574.843644,M4,0.75,A1,True,intermediate,none,,
1069,510625574.843644,M4,0.75,A2,False,intermediate,none,,
1070,510625574.843644,M4,0.75,A3,False,intermediate,none,,
1071,510625574.843644,M4,0.75,A4,False,intermediate,none,,
1072,510625574.843644,M6,0.75,A1,False,intermediate,none,,
1073,510625574.843644,M6,0.75,A2,False,intermediate,none,,
1074,510625574.843644,M6,0.75,A3,False,intermediate,none,,
1075,510625574.843644,M6,0.75,A4,True,intermediate,none,,
1076,510625574.843644,M7,0.75,A1,False,intermediate,none,,
1077,510625574.843644,M7,0.75,A2,False,intermediate,none,,
1078,510625574.843644,M7,0.75,A3,False,intermediate,none,,
1079,510625574.843644,M7,0.75,A4,True,intermediate,none,,
1080,510625825.558051,T1,1.0,A1,False,beginner,none,,
1081,510625825.558051,T1,1.0,A2,False,beginner,none,,
1082,510625825.558051,T1,1.0,A3,False,beginner,none,,
1083,510625825.558051,T1,1.0,A4,False,beginner,none,,
1084,510625825.558051,T2,0.75,A1,False,beginner,none,,
1085,510625825.558051,T2,0.75,A2,True,beginner,none,,
1086,510625825.558051,T2,0.75,A3,False,beginner,none,,
1087,510625825.558051,T2,0.75,A4,False,beginner,none,,
1088,510625825.558051,T3,0.25,A1,True,beginner,none,,
1089,510625825.558051,T3,0.25,A2,True,beginner,none,,
1090,510625825.558051,T3,0.25,A3,True,beginner,none,,
1091,510625825.558051,T3,0.25,A4,False,beginner,none,,
1092,510625825.558051,M1,0.75,A1,True,beginner,none,,
1093,510625825.558051,M1,0.75,A2,False,beginner,none,,
1094,510625825.558051,M1,0.75,A3,False,beginner,none,,
1095,510625825.558051,M1,0.75,A4,False,beginner,none,,
1096,510625825.558051,M2,0.5,A1,False,beginner,none,,
1097,510625825.558051,M2,0.5,A2,True,beginner,none,,
1098,510625825.558051,M2,0.5,A3,False,beginner,none,,
1099,510625825.558051,M2,0.5,A4,True,beginner,none,,
1100,510625825.558051,M3,0.5,A1,True,beginner,none,,
1101,510625825.558051,M3,0.5,A2,False,beginner,none,,
1102,510625825.558051,M3,0.5,A3,False,beginner,none,,
1103,510625825.558051,M3,0.5,A4,True,beginner,none,,
1104,510625825.558051,M4,0.25,A1,True,beginner,none,,
1105,510625825.558051,M4,0.25,A2,True,beginner,none,,
1106,510625825.558051,M4,0.25,A3,True,beginner,none,,
1107,510625825.558051,M4,0.25,A4,False,beginner,none,,
1108,510625825.558051,M6,1.0,A1,False,beginner,none,,
1109,510625825.558051,M6,1.0,A2,False,beginner,none,,
1110,510625825.558051,M6,1.0,A3,False,beginner,none,,
1111,510625825.558051,M6,1.0,A4,False,beginner,none,,
1112,510625825.558051,M7,1.0,A1,False,beginner,none,,
1113,510625825.558051,M7,1.0,A2,False,beginner,none,,
1114,510625825.558051,M7,1.0,A3,False,beginner,none,,
1115,510625825.558051,M7,1.0,A4,False,beginner,none,,
1116,510679289.167242,T1,1.0,A1,False,advanced,run,,Very interesting
1117,510679289.167242,T1,1.0,A2,False,advanced,run,,Very interesting
1118,510679289.167242,T1,1.0,A3,False,advanced,run,,Very interesting
1119,510679289.167242,T1,1.0,A4,False,advanced,run,,Very interesting
1120,510679289.167242,T2,1.0,A1,False,advanced,run,,Very interesting
1121,510679289.167242,T2,1.0,A2,False,advanced,run,,Very interesting
1122,510679289.167242,T2,1.0,A3,False,advanced,run,,Very interesting
1123,510679289.167242,T2,1.0,A4,False,advanced,run,,Very interesting
1124,510679289.167242,T3,0.75,A1,False,advanced,run,,Very interesting
1125,510679289.167242,T3,0.75,A2,True,advanced,run,,Very interesting
1126,510679289.167242,T3,0.75,A3,False,advanced,run,,Very interesting
1127,510679289.167242,T3,0.75,A4,False,advanced,run,,Very interesting
1128,510679289.167242,M1,0.75,A1,True,advanced,run,,Very interesting
1129,510679289.167242,M1,0.75,A2,False,advanced,run,,Very interesting
1130,510679289.167242,M1,0.75,A3,False,advanced,run,,Very interesting
1131,510679289.167242,M1,0.75,A4,False,advanced,run,,Very interesting
1132,510679289.167242,M2,0.75,A1,False,advanced,run,,Very interesting
1133,510679289.167242,M2,0.75,A2,False,advanced,run,,Very interesting
1134,510679289.167242,M2,0.75,A3,False,advanced,run,,Very interesting
1135,510679289.167242,M2,0.75,A4,True,advanced,run,,Very interesting
1136,510679289.167242,M3,1.0,A1,False,advanced,run,,Very interesting
1137,510679289.167242,M3,1.0,A2,False,advanced,run,,Very interesting
1138,510679289.167242,M3,1.0,A3,False,advanced,run,,Very interesting
1139,510679289.167242,M3,1.0,A4,False,advanced,run,,Very interesting
1140,510679289.167242,M4,1.0,A1,False,advanced,run,,Very interesting
1141,510679289.167242,M4,1.0,A2,False,advanced,run,,Very interesting
1142,510679289.167242,M4,1.0,A3,False,advanced,run,,Very interesting
1143,510679289.167242,M4,1.0,A4,False,advanced,run,,Very interesting
1144,510679289.167242,M6,0.75,A1,False,advanced,run,,Very interesting
1145,510679289.167242,M6,0.75,A2,False,advanced,run,,Very interesting
1146,510679289.167242,M6,0.75,A3,False,advanced,run,,Very interesting
1147,510679289.167242,M6,0.75,A4,True,advanced,run,,Very interesting
1148,510679289.167242,M7,0.75,A1,False,advanced,run,,Very interesting
1149,510679289.167242,M7,0.75,A2,False,advanced,run,,Very interesting
1150,510679289.167242,M7,0.75,A3,False,advanced,run,,Very interesting
1151,510679289.167242,M7,0.75,A4,True,advanced,run,,Very interesting
1152,510679728.846724,T1,1.0,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1153,510679728.846724,T1,1.0,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1154,510679728.846724,T1,1.0,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1155,510679728.846724,T1,1.0,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1156,510679728.846724,T2,1.0,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1157,510679728.846724,T2,1.0,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1158,510679728.846724,T2,1.0,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1159,510679728.846724,T2,1.0,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1160,510679728.846724,T3,0.5,A1,True,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1161,510679728.846724,T3,0.5,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1162,510679728.846724,T3,0.5,A3,True,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1163,510679728.846724,T3,0.5,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1164,510679728.846724,M1,1.0,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1165,510679728.846724,M1,1.0,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1166,510679728.846724,M1,1.0,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1167,510679728.846724,M1,1.0,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1168,510679728.846724,M2,0.75,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1169,510679728.846724,M2,0.75,A2,True,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1170,510679728.846724,M2,0.75,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1171,510679728.846724,M2,0.75,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1172,510679728.846724,M3,1.0,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1173,510679728.846724,M3,1.0,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1174,510679728.846724,M3,1.0,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1175,510679728.846724,M3,1.0,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1176,510679728.846724,M4,1.0,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1177,510679728.846724,M4,1.0,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1178,510679728.846724,M4,1.0,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1179,510679728.846724,M4,1.0,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1180,510679728.846724,M6,1.0,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1181,510679728.846724,M6,1.0,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1182,510679728.846724,M6,1.0,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1183,510679728.846724,M6,1.0,A4,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1184,510679728.846724,M7,0.75,A1,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1185,510679728.846724,M7,0.75,A2,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1186,510679728.846724,M7,0.75,A3,False,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1187,510679728.846724,M7,0.75,A4,True,advanced,run,intermediate,didn't notice the text regarding partial and full on the right. I think I started with assuming they rights were full till  mid stream.
1188,510680740.783794,T1,1.0,A1,False,advanced,written,advanced,
1189,510680740.783794,T1,1.0,A2,False,advanced,written,advanced,
1190,510680740.783794,T1,1.0,A3,False,advanced,written,advanced,
1191,510680740.783794,T1,1.0,A4,False,advanced,written,advanced,
1192,510680740.783794,T2,0.25,A1,False,advanced,written,advanced,
1193,510680740.783794,T2,0.25,A2,True,advanced,written,advanced,
1194,510680740.783794,T2,0.25,A3,True,advanced,written,advanced,
1195,510680740.783794,T2,0.25,A4,True,advanced,written,advanced,
1196,510680740.783794,T3,0.25,A1,True,advanced,written,advanced,
1197,510680740.783794,T3,0.25,A2,False,advanced,written,advanced,
1198,510680740.783794,T3,0.25,A3,True,advanced,written,advanced,
1199,510680740.783794,T3,0.25,A4,True,advanced,written,advanced,
1200,510680740.783794,M1,0.5,A1,False,advanced,written,advanced,
1201,510680740.783794,M1,0.5,A2,True,advanced,written,advanced,
1202,510680740.783794,M1,0.5,A3,True,advanced,written,advanced,
1203,510680740.783794,M1,0.5,A4,False,advanced,written,advanced,
1204,510680740.783794,M2,1.0,A1,False,advanced,written,advanced,
1205,510680740.783794,M2,1.0,A2,False,advanced,written,advanced,
1206,510680740.783794,M2,1.0,A3,False,advanced,written,advanced,
1207,510680740.783794,M2,1.0,A4,False,advanced,written,advanced,
1208,510680740.783794,M3,0.5,A1,True,advanced,written,advanced,
1209,510680740.783794,M3,0.5,A2,False,advanced,written,advanced,
1210,510680740.783794,M3,0.5,A3,False,advanced,written,advanced,
1211,510680740.783794,M3,0.5,A4,True,advanced,written,advanced,
1212,510680740.783794,M4,0.75,A1,True,advanced,written,advanced,
1213,510680740.783794,M4,0.75,A2,False,advanced,written,advanced,
1214,510680740.783794,M4,0.75,A3,False,advanced,written,advanced,
1215,510680740.783794,M4,0.75,A4,False,advanced,written,advanced,
1216,510680740.783794,M6,0.75,A1,False,advanced,written,advanced,
1217,510680740.783794,M6,0.75,A2,True,advanced,written,advanced,
1218,510680740.783794,M6,0.75,A3,False,advanced,written,advanced,
1219,510680740.783794,M6,0.75,A4,False,advanced,written,advanced,
1220,510680740.783794,M7,0.5,A1,True,advanced,written,advanced,
1221,510680740.783794,M7,0.5,A2,False,advanced,written,advanced,
